,CAS,Broad_MOA,Specific_MOA,Chemical,Genus,Species,Taxa,Conc,Meets.Model,Water,Units
214,56724,AChE inhibition,Organophosphate,Coumaphos,Oncorhynchus,Oncorhynchus mykiss,Fish,890,TRUE,FW,ug/L
215,56724,AChE inhibition,Organophosphate,Coumaphos,Poecilia,Poecilia reticulata,Fish,560,TRUE,FW,ug/L
216,56724,AChE inhibition,Organophosphate,Coumaphos,Salvelinus,Salvelinus namaycush,Fish,593,TRUE,FW,ug/L
217,56724,AChE inhibition,Organophosphate,Coumaphos,Sander,Sander vitreus,Fish,780,TRUE,FW,ug/L
218,56724,AChE inhibition,Organophosphate,Coumaphos,Simocephalus,Simocephalus serrulatus,Crustacean,0.1,TRUE,FW,ug/L
219,60515,AChE inhibition,Organophosphate,Dimethoate,Americamysis,Americamysis bahia,Crustacean,15000,TRUE,SW,ug/L
220,60515,AChE inhibition,Organophosphate,Dimethoate,Chironomus,Chironomus riparius,Insect,481,TRUE,FW,ug/L
221,60515,AChE inhibition,Organophosphate,Dimethoate,Crassostrea,Crassostrea virginica,Mollusc,113000,TRUE,SW,ug/L
222,60515,AChE inhibition,Organophosphate,Dimethoate,Daphnia,Daphnia magna,Crustacean,6400,TRUE,FW,ug/L
223,60515,AChE inhibition,Organophosphate,Dimethoate,Daphnia,Daphnia magna,Crustacean,2900,TRUE,FW,ug/L
224,60515,AChE inhibition,Organophosphate,Dimethoate,Daphnia,Daphnia magna,Crustacean,2000,TRUE,FW,ug/L
225,60515,AChE inhibition,Organophosphate,Dimethoate,Daphnia,Daphnia magna,Crustacean,1800,TRUE,FW,ug/L
226,60515,AChE inhibition,Organophosphate,Dimethoate,Daphnia,Daphnia magna,Crustacean,1700,TRUE,FW,ug/L
227,60515,AChE inhibition,Organophosphate,Dimethoate,Daphnia,Daphnia magna,Crustacean,1500,TRUE,FW,ug/L
228,60515,AChE inhibition,Organophosphate,Dimethoate,Daphnia,Daphnia magna,Crustacean,580,TRUE,FW,ug/L
229,60515,AChE inhibition,Organophosphate,Dimethoate,Gammarus,Gammarus lacustris,Crustacean,200,TRUE,FW,ug/L
230,60515,AChE inhibition,Organophosphate,Dimethoate,Lepomis,Lepomis macrochirus,Fish,6000,TRUE,FW,ug/L
231,60515,AChE inhibition,Organophosphate,Dimethoate,Oncorhynchus,Oncorhynchus mykiss,Fish,7500,TRUE,FW,ug/L
232,60515,AChE inhibition,Organophosphate,Dimethoate,Oncorhynchus,Oncorhynchus mykiss,Fish,8600,TRUE,FW,ug/L
233,60515,AChE inhibition,Organophosphate,Dimethoate,Oncorhynchus,Oncorhynchus mykiss,Fish,6200,TRUE,FW,ug/L
234,60515,AChE inhibition,Organophosphate,Dimethoate,Poecilia,Poecilia reticulata,Fish,560000,TRUE,FW,ug/L
235,60515,AChE inhibition,Organophosphate,Dimethoate,Poecilia,Poecilia reticulata,Fish,340000,TRUE,FW,ug/L
236,62737,AChE inhibition,Organophosphate,Dichlorvos,Americamysis,Americamysis bahia,Crustacean,19,TRUE,SW,ug/L
237,62737,AChE inhibition,Organophosphate,Dichlorvos,Anguilla,Anguilla anguilla,Fish,852,TRUE,FW,ug/L
238,62737,AChE inhibition,Organophosphate,Dichlorvos,Chironomus,Chironomus riparius,Insect,301200,TRUE,FW,ug/L
239,62737,AChE inhibition,Organophosphate,Dichlorvos,Chironomus,Chironomus riparius,Insect,264600,TRUE,FW,ug/L
240,62737,AChE inhibition,Organophosphate,Dichlorvos,Chironomus,Chironomus riparius,Insect,255100,TRUE,FW,ug/L
241,62737,AChE inhibition,Organophosphate,Dichlorvos,Chironomus,Chironomus riparius,Insect,230100,TRUE,FW,ug/L
242,62737,AChE inhibition,Organophosphate,Dichlorvos,Chironomus,Chironomus riparius,Insect,224700,TRUE,FW,ug/L
243,62737,AChE inhibition,Organophosphate,Dichlorvos,Chironomus,Chironomus riparius,Insect,173200,TRUE,FW,ug/L
244,62737,AChE inhibition,Organophosphate,Dichlorvos,Cirrhinus,Cirrhinus mrigala,Fish,2527,TRUE,FW,ug/L
245,62737,AChE inhibition,Organophosphate,Dichlorvos,Crassostrea,Crassostrea virginica,Mollusc,89100,TRUE,SW,ug/L
246,62737,AChE inhibition,Organophosphate,Dichlorvos,Cyprinodon,Cyprinodon variegatus,Fish,7350,TRUE,SW,ug/L
247,62737,AChE inhibition,Organophosphate,Dichlorvos,Daphnia,Daphnia magna,Crustacean,0.266,TRUE,FW,ug/L
248,62737,AChE inhibition,Organophosphate,Dichlorvos,Daphnia,Daphnia magna,Crustacean,0.085,TRUE,FW,ug/L
249,62737,AChE inhibition,Organophosphate,Dichlorvos,Daphnia,Daphnia pulex,Crustacean,0.07,TRUE,FW,ug/L
250,62737,AChE inhibition,Organophosphate,Dichlorvos,Fundulus,Fundulus majalis,Fish,2300,TRUE,SW,ug/L
251,62737,AChE inhibition,Organophosphate,Dichlorvos,Gambusia,Gambusia affinis,Fish,5270,TRUE,FW,ug/L
252,62737,AChE inhibition,Organophosphate,Dichlorvos,Gammarus,Gammarus fasciatus,Crustacean,0.4,TRUE,FW,ug/L
253,62737,AChE inhibition,Organophosphate,Dichlorvos,Gammarus,Gammarus lacustris,Crustacean,0.5,TRUE,FW,ug/L
254,62737,AChE inhibition,Organophosphate,Dichlorvos,Hyalella,Hyalella azteca,Crustacean,53.3,TRUE,FW,ug/L
255,62737,AChE inhibition,Organophosphate,Dichlorvos,Lepomis,Lepomis macrochirus,Fish,869,TRUE,FW,ug/L
256,62737,AChE inhibition,Organophosphate,Dichlorvos,Lumbriculus,Lumbriculus variegatus,Worm,2180,TRUE,FW,ug/L
257,62737,AChE inhibition,Organophosphate,Dichlorvos,Lumbriculus,Lumbriculus variegatus,Worm,2660,TRUE,FW,ug/L
258,62737,AChE inhibition,Organophosphate,Dichlorvos,Oncorhynchus,Oncorhynchus clarkii,Fish,170,TRUE,FW,ug/L
259,62737,AChE inhibition,Organophosphate,Dichlorvos,Oncorhynchus,Oncorhynchus clarkii,Fish,304,TRUE,FW,ug/L
260,62737,AChE inhibition,Organophosphate,Dichlorvos,Oncorhynchus,Oncorhynchus clarkii,Fish,213,TRUE,FW,ug/L
261,62737,AChE inhibition,Organophosphate,Dichlorvos,Oncorhynchus,Oncorhynchus clarkii,Fish,170,TRUE,FW,ug/L
262,62737,AChE inhibition,Organophosphate,Dichlorvos,Oncorhynchus,Oncorhynchus clarkii,Fish,170,TRUE,FW,ug/L
263,62737,AChE inhibition,Organophosphate,Dichlorvos,Oncorhynchus,Oncorhynchus mykiss,Fish,100,TRUE,FW,ug/L
264,62737,AChE inhibition,Organophosphate,Dichlorvos,Pimephales,Pimephales promelas,Fish,4000,TRUE,FW,ug/L
265,62737,AChE inhibition,Organophosphate,Dichlorvos,Pimephales,Pimephales promelas,Fish,3090,TRUE,FW,ug/L
266,62737,AChE inhibition,Organophosphate,Dichlorvos,Pimephales,Pimephales promelas,Fish,4000,TRUE,FW,ug/L
267,62737,AChE inhibition,Organophosphate,Dichlorvos,Poecilia,Poecilia reticulata,Fish,3300,TRUE,FW,ug/L
268,62737,AChE inhibition,Organophosphate,Dichlorvos,Pteronarcys,Pteronarcys californica,Insect,0.1,TRUE,FW,ug/L
269,62737,AChE inhibition,Organophosphate,Dichlorvos,Salvelinus,Salvelinus namaycush,Fish,187,TRUE,FW,ug/L
270,62737,AChE inhibition,Organophosphate,Dichlorvos,Salvelinus,Salvelinus namaycush,Fish,183,TRUE,FW,ug/L
271,62737,AChE inhibition,Organophosphate,Dichlorvos,Silurus,Silurus glanis,Fish,16670,TRUE,FW,ug/L
272,62737,AChE inhibition,Organophosphate,Dichlorvos,Simocephalus,Simocephalus serrulatus,Crustacean,0.26,TRUE,FW,ug/L
273,62737,AChE inhibition,Organophosphate,Dichlorvos,Simocephalus,Simocephalus serrulatus,Crustacean,0.28,TRUE,FW,ug/L
274,63252,AChE inhibition,Carbamate,Carbaryl,Acipenser,Acipenser brevirostrum,Fish,1810,TRUE,FW,ug/L
275,63252,AChE inhibition,Carbamate,Carbaryl,Acipenser,Acipenser brevirostrum,Fish,1949,TRUE,FW,ug/L
276,63252,AChE inhibition,Carbamate,Carbaryl,Ameiurus,Ameiurus melas,Fish,20000,TRUE,FW,ug/L
277,63252,AChE inhibition,Carbamate,Carbaryl,Americamysis,Americamysis bahia,Crustacean,6.7,TRUE,SW,ug/L
278,63252,AChE inhibition,Carbamate,Carbaryl,Americamysis,Americamysis bahia,Crustacean,5.7,TRUE,SW,ug/L
279,63252,AChE inhibition,Carbamate,Carbaryl,Americamysis,Americamysis bahia,Crustacean,19,TRUE,SW,ug/L
280,63252,AChE inhibition,Carbamate,Carbaryl,Americamysis,Americamysis bahia,Crustacean,8.46,TRUE,SW,ug/L
281,63252,AChE inhibition,Carbamate,Carbaryl,Anabas,Anabas testudineus,Fish,5500,TRUE,FW,ug/L
282,63252,AChE inhibition,Carbamate,Carbaryl,Anaxyrus,Anaxyrus boreas,Amphibian,12300,TRUE,FW,ug/L
283,63252,AChE inhibition,Carbamate,Carbaryl,Anaxyrus,Anaxyrus boreas,Amphibian,12303,TRUE,FW,ug/L
284,63252,AChE inhibition,Carbamate,Carbaryl,Caecidotea,Caecidotea brevicauda,Crustacean,280,TRUE,FW,ug/L
285,63252,AChE inhibition,Carbamate,Carbaryl,Carassius,Carassius auratus,Fish,12800,TRUE,FW,ug/L
286,63252,AChE inhibition,Carbamate,Carbaryl,Carassius,Carassius auratus,Fish,13200,TRUE,FW,ug/L
287,63252,AChE inhibition,Carbamate,Carbaryl,Carassius,Carassius auratus,Fish,13900,TRUE,FW,ug/L
288,63252,AChE inhibition,Carbamate,Carbaryl,Ceriodaphnia,Ceriodaphnia dubia,Crustacean,3.06,TRUE,FW,ug/L
289,63252,AChE inhibition,Carbamate,Carbaryl,Claassenia,Claassenia sabulosa,Insect,5.6,TRUE,FW,ug/L
290,63252,AChE inhibition,Carbamate,Carbaryl,Cyprinodon,Cyprinodon bovinus,Fish,2017,TRUE,SW,ug/L
291,63252,AChE inhibition,Carbamate,Carbaryl,Cyprinodon,Cyprinodon variegatus,Fish,2200,TRUE,SW,ug/L
292,63252,AChE inhibition,Carbamate,Carbaryl,Cyprinodon,Cyprinodon variegatus,Fish,2511,TRUE,SW,ug/L
293,63252,AChE inhibition,Carbamate,Carbaryl,Cyprinus,Cyprinus carpio,Fish,4220,TRUE,FW,ug/L
294,63252,AChE inhibition,Carbamate,Carbaryl,Cyprinus,Cyprinus carpio,Fish,5280,TRUE,FW,ug/L
295,63252,AChE inhibition,Carbamate,Carbaryl,Daphnia,Daphnia magna,Crustacean,10.1,TRUE,FW,ug/L
296,63252,AChE inhibition,Carbamate,Carbaryl,Daphnia,Daphnia magna,Crustacean,9.5,TRUE,FW,ug/L
297,63252,AChE inhibition,Carbamate,Carbaryl,Daphnia,Daphnia magna,Crustacean,12,TRUE,FW,ug/L
298,63252,AChE inhibition,Carbamate,Carbaryl,Daphnia,Daphnia pulex,Crustacean,6.4,TRUE,FW,ug/L
299,63252,AChE inhibition,Carbamate,Carbaryl,Erimonax,Erimonax monachus,Fish,3410,TRUE,FW,ug/L
300,63252,AChE inhibition,Carbamate,Carbaryl,Erimonax,Erimonax monachus,Fish,3416,TRUE,FW,ug/L
301,63252,AChE inhibition,Carbamate,Carbaryl,Etheostoma,Etheostoma fonticola,Fish,2020,TRUE,FW,ug/L
302,63252,AChE inhibition,Carbamate,Carbaryl,Etheostoma,Etheostoma lepidum,Fish,2140,TRUE,FW,ug/L
303,63252,AChE inhibition,Carbamate,Carbaryl,Etheostoma,Etheostoma lepidum,Fish,2143,TRUE,FW,ug/L
304,63252,AChE inhibition,Carbamate,Carbaryl,Gammarus,Gammarus fasciatus,Crustacean,26,TRUE,FW,ug/L
305,63252,AChE inhibition,Carbamate,Carbaryl,Gammarus,Gammarus lacustris,Crustacean,22,TRUE,FW,ug/L
306,63252,AChE inhibition,Carbamate,Carbaryl,Gibelion,Gibelion catla,Fish,6400,TRUE,FW,ug/L
307,63252,AChE inhibition,Carbamate,Carbaryl,Gila,Gila elegans,Fish,3490,TRUE,FW,ug/L
308,63252,AChE inhibition,Carbamate,Carbaryl,Gila,Gila elegans,Fish,3044,TRUE,FW,ug/L
309,63252,AChE inhibition,Carbamate,Carbaryl,Ictalurus,Ictalurus punctatus,Fish,7790,TRUE,FW,ug/L
310,63252,AChE inhibition,Carbamate,Carbaryl,Ictalurus,Ictalurus punctatus,Fish,15800,TRUE,FW,ug/L
311,63252,AChE inhibition,Carbamate,Carbaryl,Lepomis,Lepomis cyanellus,Fish,9460,TRUE,FW,ug/L
312,63252,AChE inhibition,Carbamate,Carbaryl,Lepomis,Lepomis cyanellus,Fish,11200,TRUE,FW,ug/L
313,63252,AChE inhibition,Carbamate,Carbaryl,Lepomis,Lepomis macrochirus,Fish,14000,TRUE,FW,ug/L
314,63252,AChE inhibition,Carbamate,Carbaryl,Lepomis,Lepomis macrochirus,Fish,5230,TRUE,FW,ug/L
315,63252,AChE inhibition,Carbamate,Carbaryl,Lepomis,Lepomis macrochirus,Fish,5200,TRUE,FW,ug/L
316,63252,AChE inhibition,Carbamate,Carbaryl,Lepomis,Lepomis macrochirus,Fish,8200,TRUE,FW,ug/L
317,63252,AChE inhibition,Carbamate,Carbaryl,Lepomis,Lepomis macrochirus,Fish,6760,TRUE,FW,ug/L
318,63252,AChE inhibition,Carbamate,Carbaryl,Lithobates,Lithobates sphenocephala,Amphibian,7964,TRUE,FW,ug/L
319,63252,AChE inhibition,Carbamate,Carbaryl,Lumbriculus,Lumbriculus variegatus,Worm,8200,TRUE,FW,ug/L
320,63252,AChE inhibition,Carbamate,Carbaryl,Menidia,Menidia beryllina,Fish,1600,TRUE,SW,ug/L
321,63252,AChE inhibition,Carbamate,Carbaryl,Micropterus,Micropterus salmoides,Fish,6400,TRUE,FW,ug/L
322,63252,AChE inhibition,Carbamate,Carbaryl,Mystus,Mystus cavasius,Fish,4600,TRUE,FW,ug/L
323,63252,AChE inhibition,Carbamate,Carbaryl,Mystus,Mystus vittatus,Fish,2400,TRUE,FW,ug/L
324,63252,AChE inhibition,Carbamate,Carbaryl,Notropis,Notropis mekistocholas,Fish,4510,TRUE,FW,ug/L
325,63252,AChE inhibition,Carbamate,Carbaryl,Notropis,Notropis mekistocholas,Fish,4264,TRUE,FW,ug/L
326,63252,AChE inhibition,Carbamate,Carbaryl,Oncorhynchus,Oncorhynchus clarkii,Fish,2250,TRUE,FW,ug/L
327,63252,AChE inhibition,Carbamate,Carbaryl,Oncorhynchus,Oncorhynchus clarkii,Fish,3950,TRUE,FW,ug/L
328,63252,AChE inhibition,Carbamate,Carbaryl,Oncorhynchus,Oncorhynchus clarkii,Fish,6700,TRUE,FW,ug/L
329,63252,AChE inhibition,Carbamate,Carbaryl,Oncorhynchus,Oncorhynchus clarkii,Fish,970,TRUE,FW,ug/L
330,63252,AChE inhibition,Carbamate,Carbaryl,Oncorhynchus,Oncorhynchus clarkii,Fish,7100,TRUE,FW,ug/L
331,63252,AChE inhibition,Carbamate,Carbaryl,Oncorhynchus,Oncorhynchus clarkii,Fish,5000,TRUE,FW,ug/L
332,63252,AChE inhibition,Carbamate,Carbaryl,Oncorhynchus,Oncorhynchus clarkii,Fish,2221,TRUE,FW,ug/L
333,63252,AChE inhibition,Carbamate,Carbaryl,Oncorhynchus,Oncorhynchus clarkii,Fish,1553,TRUE,FW,ug/L
334,63252,AChE inhibition,Carbamate,Carbaryl,Oncorhynchus,Oncorhynchus clarkii,Fish,2169,TRUE,FW,ug/L
335,63252,AChE inhibition,Carbamate,Carbaryl,Oncorhynchus,Oncorhynchus clarkii,Fish,1500,TRUE,FW,ug/L
336,63252,AChE inhibition,Carbamate,Carbaryl,Oncorhynchus,Oncorhynchus gilae,Fish,1435,TRUE,FW,ug/L
337,63252,AChE inhibition,Carbamate,Carbaryl,Oncorhynchus,Oncorhynchus kisutch,Fish,4340,TRUE,FW,ug/L
338,63252,AChE inhibition,Carbamate,Carbaryl,Oncorhynchus,Oncorhynchus kisutch,Fish,2700,TRUE,FW,ug/L
339,63252,AChE inhibition,Carbamate,Carbaryl,Oncorhynchus,Oncorhynchus kisutch,Fish,2400,TRUE,FW,ug/L
340,63252,AChE inhibition,Carbamate,Carbaryl,Oncorhynchus,Oncorhynchus kisutch,Fish,1750,TRUE,FW,ug/L
341,63252,AChE inhibition,Carbamate,Carbaryl,Oncorhynchus,Oncorhynchus kisutch,Fish,1150,TRUE,FW,ug/L
342,63252,AChE inhibition,Carbamate,Carbaryl,Oncorhynchus,Oncorhynchus kisutch,Fish,997,TRUE,FW,ug/L
343,63252,AChE inhibition,Carbamate,Carbaryl,Oncorhynchus,Oncorhynchus kisutch,Fish,1300,TRUE,FW,ug/L
344,63252,AChE inhibition,Carbamate,Carbaryl,Oncorhynchus,Oncorhynchus mykiss,Fish,1880,TRUE,FW,ug/L
345,63252,AChE inhibition,Carbamate,Carbaryl,Oncorhynchus,Oncorhynchus mykiss,Fish,1330,TRUE,FW,ug/L
346,63252,AChE inhibition,Carbamate,Carbaryl,Oncorhynchus,Oncorhynchus mykiss,Fish,3000,TRUE,FW,ug/L
347,63252,AChE inhibition,Carbamate,Carbaryl,Oncorhynchus,Oncorhynchus mykiss,Fish,1950,TRUE,FW,ug/L
348,63252,AChE inhibition,Carbamate,Carbaryl,Oncorhynchus,Oncorhynchus mykiss,Fish,1450,TRUE,FW,ug/L
349,63252,AChE inhibition,Carbamate,Carbaryl,Oncorhynchus,Oncorhynchus mykiss,Fish,780,TRUE,FW,ug/L
350,63252,AChE inhibition,Carbamate,Carbaryl,Oncorhynchus,Oncorhynchus mykiss,Fish,3500,TRUE,FW,ug/L
351,63252,AChE inhibition,Carbamate,Carbaryl,Oncorhynchus,Oncorhynchus mykiss,Fish,1600,TRUE,FW,ug/L
352,63252,AChE inhibition,Carbamate,Carbaryl,Oncorhynchus,Oncorhynchus mykiss,Fish,2300,TRUE,FW,ug/L
353,63252,AChE inhibition,Carbamate,Carbaryl,Oncorhynchus,Oncorhynchus mykiss,Fish,2080,TRUE,FW,ug/L
354,63252,AChE inhibition,Carbamate,Carbaryl,Oncorhynchus,Oncorhynchus mykiss,Fish,1900,TRUE,FW,ug/L
355,63252,AChE inhibition,Carbamate,Carbaryl,Oncorhynchus,Oncorhynchus mykiss,Fish,1360,TRUE,FW,ug/L
356,63252,AChE inhibition,Carbamate,Carbaryl,Oncorhynchus,Oncorhynchus mykiss,Fish,1460,TRUE,FW,ug/L
357,63252,AChE inhibition,Carbamate,Carbaryl,Oncorhynchus,Oncorhynchus mykiss,Fish,1090,TRUE,FW,ug/L
358,63252,AChE inhibition,Carbamate,Carbaryl,Oncorhynchus,Oncorhynchus mykiss,Fish,1200,TRUE,FW,ug/L
359,63252,AChE inhibition,Carbamate,Carbaryl,Oncorhynchus,Oncorhynchus mykiss,Fish,1866,TRUE,FW,ug/L
360,63252,AChE inhibition,Carbamate,Carbaryl,Oncorhynchus,Oncorhynchus mykiss,Fish,1470,TRUE,FW,ug/L
361,63252,AChE inhibition,Carbamate,Carbaryl,Oncorhynchus,Oncorhynchus mykiss,Fish,1200,TRUE,FW,ug/L
362,63252,AChE inhibition,Carbamate,Carbaryl,Oncorhynchus,Oncorhynchus tshawytscha,Fish,2400,TRUE,FW,ug/L
363,63252,AChE inhibition,Carbamate,Carbaryl,Perca,Perca flavescens,Fish,1420,TRUE,FW,ug/L
364,63252,AChE inhibition,Carbamate,Carbaryl,Perca,Perca flavescens,Fish,3750,TRUE,FW,ug/L
365,63252,AChE inhibition,Carbamate,Carbaryl,Perca,Perca flavescens,Fish,5000,TRUE,FW,ug/L
366,63252,AChE inhibition,Carbamate,Carbaryl,Perca,Perca flavescens,Fish,350,TRUE,FW,ug/L
367,63252,AChE inhibition,Carbamate,Carbaryl,Perca,Perca flavescens,Fish,480,TRUE,FW,ug/L
368,63252,AChE inhibition,Carbamate,Carbaryl,Perca,Perca flavescens,Fish,3800,TRUE,FW,ug/L
369,63252,AChE inhibition,Carbamate,Carbaryl,Perca,Perca flavescens,Fish,3400,TRUE,FW,ug/L
370,63252,AChE inhibition,Carbamate,Carbaryl,Perca,Perca flavescens,Fish,5400,TRUE,FW,ug/L
371,63252,AChE inhibition,Carbamate,Carbaryl,Perca,Perca flavescens,Fish,5100,TRUE,FW,ug/L
372,63252,AChE inhibition,Carbamate,Carbaryl,Perca,Perca flavescens,Fish,4200,TRUE,FW,ug/L
373,63252,AChE inhibition,Carbamate,Carbaryl,Perca,Perca flavescens,Fish,4000,TRUE,FW,ug/L
374,63252,AChE inhibition,Carbamate,Carbaryl,Perca,Perca flavescens,Fish,745,TRUE,FW,ug/L
375,63252,AChE inhibition,Carbamate,Carbaryl,Pimephales,Pimephales promelas,Fish,7000,TRUE,FW,ug/L
376,63252,AChE inhibition,Carbamate,Carbaryl,Pimephales,Pimephales promelas,Fish,13000,TRUE,FW,ug/L
377,63252,AChE inhibition,Carbamate,Carbaryl,Pimephales,Pimephales promelas,Fish,8930,TRUE,FW,ug/L
378,63252,AChE inhibition,Carbamate,Carbaryl,Pimephales,Pimephales promelas,Fish,6670,TRUE,FW,ug/L
379,63252,AChE inhibition,Carbamate,Carbaryl,Pimephales,Pimephales promelas,Fish,10400,TRUE,FW,ug/L
380,63252,AChE inhibition,Carbamate,Carbaryl,Pimephales,Pimephales promelas,Fish,9470,TRUE,FW,ug/L
381,63252,AChE inhibition,Carbamate,Carbaryl,Pimephales,Pimephales promelas,Fish,5210,TRUE,FW,ug/L
382,63252,AChE inhibition,Carbamate,Carbaryl,Pimephales,Pimephales promelas,Fish,5171,TRUE,FW,ug/L
383,63252,AChE inhibition,Carbamate,Carbaryl,Poecilia,Poecilia reticulata,Fish,6500,TRUE,FW,ug/L
384,63252,AChE inhibition,Carbamate,Carbaryl,Pomoxis,Pomoxis nigromaculatus,Fish,2600,TRUE,FW,ug/L
385,63252,AChE inhibition,Carbamate,Carbaryl,Pteronarcella,Pteronarcella badia,Insect,29,TRUE,FW,ug/L
386,63252,AChE inhibition,Carbamate,Carbaryl,Pteronarcella,Pteronarcella badia,Insect,13,TRUE,FW,ug/L
387,63252,AChE inhibition,Carbamate,Carbaryl,Pteronarcella,Pteronarcella badia,Insect,11,TRUE,FW,ug/L
388,63252,AChE inhibition,Carbamate,Carbaryl,Pteronarcella,Pteronarcella badia,Insect,1.7,TRUE,FW,ug/L
389,63252,AChE inhibition,Carbamate,Carbaryl,Pteronarcys,Pteronarcys californica,Insect,4.8,TRUE,FW,ug/L
390,63252,AChE inhibition,Carbamate,Carbaryl,Ptychocheilus,Ptychocheilus lucius,Fish,1310,TRUE,FW,ug/L
391,63252,AChE inhibition,Carbamate,Carbaryl,Ptychocheilus,Ptychocheilus lucius,Fish,3070,TRUE,FW,ug/L
392,63252,AChE inhibition,Carbamate,Carbaryl,Ptychocheilus,Ptychocheilus lucius,Fish,3038,TRUE,FW,ug/L
393,63252,AChE inhibition,Carbamate,Carbaryl,Rhinella,Rhinella arenarum,Amphibian,24640,TRUE,FW,ug/L
394,63252,AChE inhibition,Carbamate,Carbaryl,Salmo,Salmo salar,Fish,1150,TRUE,FW,ug/L
395,63252,AChE inhibition,Carbamate,Carbaryl,Salmo,Salmo salar,Fish,905,TRUE,FW,ug/L
396,63252,AChE inhibition,Carbamate,Carbaryl,Salmo,Salmo salar,Fish,1430,TRUE,FW,ug/L
397,63252,AChE inhibition,Carbamate,Carbaryl,Salmo,Salmo salar,Fish,1350,TRUE,FW,ug/L
398,63252,AChE inhibition,Carbamate,Carbaryl,Salmo,Salmo salar,Fish,1180,TRUE,FW,ug/L
399,63252,AChE inhibition,Carbamate,Carbaryl,Salmo,Salmo salar,Fish,4500,TRUE,FW,ug/L
400,63252,AChE inhibition,Carbamate,Carbaryl,Salmo,Salmo salar,Fish,1000,TRUE,FW,ug/L
401,63252,AChE inhibition,Carbamate,Carbaryl,Salmo,Salmo salar,Fish,900,TRUE,FW,ug/L
402,63252,AChE inhibition,Carbamate,Carbaryl,Salmo,Salmo salar,Fish,1270,TRUE,FW,ug/L
403,63252,AChE inhibition,Carbamate,Carbaryl,Salmo,Salmo salar,Fish,500,TRUE,FW,ug/L
404,63252,AChE inhibition,Carbamate,Carbaryl,Salmo,Salmo salar,Fish,2010,TRUE,FW,ug/L
405,63252,AChE inhibition,Carbamate,Carbaryl,Salmo,Salmo salar,Fish,1100,TRUE,FW,ug/L
406,63252,AChE inhibition,Carbamate,Carbaryl,Salmo,Salmo salar,Fish,1000,TRUE,FW,ug/L
407,63252,AChE inhibition,Carbamate,Carbaryl,Salmo,Salmo trutta,Fish,700,TRUE,FW,ug/L
408,63252,AChE inhibition,Carbamate,Carbaryl,Salmo,Salmo trutta,Fish,2000,TRUE,FW,ug/L
409,63252,AChE inhibition,Carbamate,Carbaryl,Salmo,Salmo trutta,Fish,6300,TRUE,FW,ug/L
410,63252,AChE inhibition,Carbamate,Carbaryl,Salvelinus,Salvelinus fontinalis,Fish,1290,TRUE,FW,ug/L
411,63252,AChE inhibition,Carbamate,Carbaryl,Salvelinus,Salvelinus fontinalis,Fish,1130,TRUE,FW,ug/L
412,63252,AChE inhibition,Carbamate,Carbaryl,Salvelinus,Salvelinus fontinalis,Fish,2130,TRUE,FW,ug/L
413,63252,AChE inhibition,Carbamate,Carbaryl,Salvelinus,Salvelinus fontinalis,Fish,2100,TRUE,FW,ug/L
414,63252,AChE inhibition,Carbamate,Carbaryl,Salvelinus,Salvelinus fontinalis,Fish,1200,TRUE,FW,ug/L
415,63252,AChE inhibition,Carbamate,Carbaryl,Salvelinus,Salvelinus fontinalis,Fish,4560,TRUE,FW,ug/L
416,63252,AChE inhibition,Carbamate,Carbaryl,Salvelinus,Salvelinus fontinalis,Fish,1450,TRUE,FW,ug/L
417,63252,AChE inhibition,Carbamate,Carbaryl,Salvelinus,Salvelinus fontinalis,Fish,1070,TRUE,FW,ug/L
418,63252,AChE inhibition,Carbamate,Carbaryl,Salvelinus,Salvelinus fontinalis,Fish,680,TRUE,FW,ug/L
419,63252,AChE inhibition,Carbamate,Carbaryl,Salvelinus,Salvelinus namaycush,Fish,2300,TRUE,FW,ug/L
420,63252,AChE inhibition,Carbamate,Carbaryl,Salvelinus,Salvelinus namaycush,Fish,872,TRUE,FW,ug/L
421,63252,AChE inhibition,Carbamate,Carbaryl,Salvelinus,Salvelinus namaycush,Fish,920,TRUE,FW,ug/L
422,63252,AChE inhibition,Carbamate,Carbaryl,Salvelinus,Salvelinus namaycush,Fish,690,TRUE,FW,ug/L
423,63252,AChE inhibition,Carbamate,Carbaryl,Salvelinus,Salvelinus namaycush,Fish,740,TRUE,FW,ug/L
424,63252,AChE inhibition,Carbamate,Carbaryl,Simocephalus,Simocephalus serrulatus,Crustacean,8.1,TRUE,FW,ug/L
425,63252,AChE inhibition,Carbamate,Carbaryl,Simocephalus,Simocephalus serrulatus,Crustacean,7.6,TRUE,FW,ug/L
426,63252,AChE inhibition,Carbamate,Carbaryl,Xyrauchen,Xyrauchen texanus,Fish,4350,TRUE,FW,ug/L
427,63252,AChE inhibition,Carbamate,Carbaryl,Xyrauchen,Xyrauchen texanus,Fish,4325,TRUE,FW,ug/L
